status,service_agreement,job_level,performance_rating_2018,performance_rating_2017,year_of_birth,gender,distance_from_home,manager_changes,no_of_promotions,potential_rating,bonus,no_courses_taken,time_in_position,awards,signon,manager_sat,employee_sat,salary_2017,salary_2018,work_mode_Onsite,work_mode_Remote,risk_of_attrition
0.9706336726114432,-0.41643521941825856,-2.3894249786864874,2.305060413410227,1.005527293920189,-0.4278342157178725,-0.2615672232265353,1.8555362153372563,2.002947084076286,0.06916084985428683,1.7760752365973236,-0.44032568467619043,-2.426620629157223,-0.07210127420910373,-0.3447665798736565,0.13631129556366767,-1.2732554518068595,1.233486301569048,0.5590838271886602,-0.9022382027147666,0.70174400729014,-0.8082638250669247,1
-1.6599055625051826,2.087968423807513,-3.9146590209033736,0.015642592212247397,4.832611523248979,1.1041751565436755,-0.08541883283306648,-0.6547690423797141,-0.5133966807760615,0.1550986239435278,0.892348326977223,0.2061353796226038,-1.705310355116249,-0.8515766694071216,1.9417461220517027,2.4359851242292434,0.08882296227878847,5.690191277364194,1.1312521440742964,-1.335016245648024,2.180642603340583,-0.0021116799848234138,1
-1.1283513375107777,-2.1624116344114115,0.9078499125176276,2.5265455466274096,-0.1001104744385227,-0.5456141563287527,0.1936700183481687,1.0372005248338483,0.48161384568809446,-3.8560758426986133,-0.7344331436431277,0.16325562629216542,-3.077345015832,0.6601014318922662,0.6422782566710317,1.431588905214111,1.263539010796508,-3.589816706042805,-0.08102378313194047,-0.7227802554444938,-0.5123958406581425,-1.4679181776388008,0
-0.9831031471441493,1.9934709688563008,-0.8857914334003479,0.5990958252629139,0.18993801098301735,0.26151859672583017,0.14805741389081464,2.030090737551893,-0.330810519522272,1.0705772416879202,0.7918007839116279,0.8804864602241314,-0.4008980520781239,-1.0754350223789837,-0.6431504101226553,-0.254374417026562,-1.0105906031585947,0.756532139782159,0.4432022113208771,0.7368371241051792,-1.34609796687011,0.3330584350670474,1
0.8873089624597463,-1.222380089146289,3.472847137419339,0.1325902581955174,-4.920152190896532,0.2557842523263653,-0.530010758779966,1.864653087055741,0.6250767970040728,0.5155818604077222,1.3772899865820496,1.961104291291467,0.6650598399679726,2.0606021558940304,-0.4027572899064173,-1.7971436676291046,0.03474123353902422,-4.199175660897376,-2.8771970016952784,1.7470591445535142,3.15157093170951,-1.6600681494056964,0
1.429774859514874,-3.1051142065817827,1.7334193990943603,2.253903659086321,-7.32789726476642,-1.053930847855222,0.7946783230451239,-0.9131861209826008,0.33814032535793165,0.11333882345610469,-2.6780243878972394,-1.7869675655509722,-3.7303135983216533,-0.054256998357545716,-2.293662022370661,0.15143376016071822,0.582828069456139,-3.933716712290458,-3.852013989396818,1.401069355627171,2.419438798773698,-0.8975890047568621,1
0.45514638094951854,0.08849346744998998,0.6149791569326168,-0.5190183908217807,0.4786915702297128,-0.39506690612720935,-0.6829351063151862,-0.06927706040706683,-0.07618761129101755,-2.0862206431854853,-0.7865782905102059,-0.3287248129662911,-0.5956206587741197,0.5402116823644667,-0.3610871633868695,-0.07728523746629531,0.7727283779193933,-2.0482158345024417,-1.067798475859276,2.3744662832839922,-1.2709422831548092,-1.4068105446048718,0
0.9308873827918375,0.8782982400515055,-0.04744232378093094,2.796003338019427,0.928502361204657,0.310539637914204,-0.3317787717721222,-2.436179412007843,-1.1152172279709192,-0.16284810271130312,-1.0696998713142265,-0.7931346636139368,0.321527939145835,0.979416417909049,-1.5285912962592862,1.2149441068549691,1.8105224784209932,5.005694568409285,-0.24924084544277592,0.10577038352412323,-1.7872506242133892,-1.1907458007366716,0
1.3573414957162835,-2.643971558185596,-1.735356103363055,2.7912261649232426,-5.303016171748139,1.3344823507435037,-0.6282984920177531,0.3768667224436082,-1.117197665740445,1.6408562988729425,1.421245980555466,2.1279180747572566,-6.159433982819145,-2.376600234756716,-0.1975286042912149,0.5373654249348249,-0.1698932016675959,-3.931271642980309,-2.846049459187712,0.6727204878601408,0.9232586860646667,-0.744872785276274,1
0.7939351209105097,0.13676715255488658,3.5814504022421056,-1.7774753043893772,-1.9079644963974616,-0.12799697521339518,0.2563609837384655,0.12988876795398152,-0.7614555567638507,0.6757369177648805,-1.5641952599594247,0.6565060831752271,1.2608182217141632,-0.4764275125094106,0.5837293615218192,-1.2093244677784134,0.21359657456431608,-3.6822412425854334,1.1602972598861907,0.30274379250504235,0.18301996896187445,-1.313272287252248,0
-0.19354574916758863,-0.9223061634125921,1.5860483226132434,1.5041247390242607,-6.251772226939685,-0.34039515671586396,0.746394873522203,-2.667892350769808,-0.7120406554180231,1.0758695437490775,-0.6171236272401357,-0.18488498309868595,-4.097981354580641,-1.491515952888254,0.26532805499989953,0.34614694395240136,-0.10464662425820322,-3.710970042520416,-4.905167390412964,-0.7765432895301789,-0.12319445561440578,-0.8169012518275693,1
1.0681610348759842,-0.7404928573666936,3.26520319061649,1.5324218498501923,-5.3301376990955465,-0.8856523977532653,0.9051191831693894,0.19762363965219132,0.25158791799884483,0.6714307141353273,-1.1158029089505432,1.0511217477579984,1.7024794164589843,2.426704296712238,0.6015800454021792,1.5839364409634833,0.9613603598188132,-0.7472536296413514,-3.0999630016179505,-1.7562302344795768,0.8958993725878777,-0.8291589224854,0
1.099415601792937,-0.743174453952835,2.257161501656655,-1.1990161358085385,-1.865778527418591,-0.943940643332437,-1.1098394892699073,-0.6373850301064643,0.3234523642603904,1.2889658206276864,-1.8177464379583106,-0.5668034520958176,2.6421334903725953,1.0431255118937153,-1.0037878154636364,1.8331141483984492,1.8816212893577708,-0.8111255789735243,0.6396479459569744,-1.479089288097522,-0.19085571940182589,2.0725985407625185,0
-0.045710754645827495,-0.8479927143330275,-0.44562512509982033,1.334057442164041,2.8982880146641326,-0.8979419856402304,0.238566126142076,-3.6513981136735127,-0.01968075432826937,1.4128966572932897,-0.7472850120699073,-0.37305866766391554,-3.2212476715809366,1.647744233718329,2.1669592672469657,0.28194887380905115,-0.43852450560498196,3.498002551858548,1.796308049886846,1.5798069574015499,3.101370273784527,-1.0851415431623328,1
-2.3480683971008265,-3.7820724800563967,0.5229519891010994,-1.5442996371858126,-4.690693277656101,-0.13609645868164935,-1.8316512287136264,-2.6715269611546932,-0.1975293374691683,0.9651394150993063,-4.090008815407211,-0.5495445908100448,-3.1622404525061336,0.9624065564246727,-0.901103286984357,-0.20486063427138504,-0.005722840904920714,-5.132897277394245,-2.803587011424935,2.239965192231448,0.5892757459373779,-0.0809879094021674,1
-0.5491264809895774,1.0251270823124787,-1.9360858156584393,0.06764933761297409,0.24252897102182083,-0.3812372872728735,-0.82932037436137,-1.435895434016253,-0.20716168909404023,1.0929713279857007,1.2836738482568015,1.270088025254897,0.12443665925675518,0.7769917411128621,0.5915710184530977,-1.279647848349243,-0.5944977224267224,3.772738387187521,-2.6403672969928618,-1.124200096946978,1.038151267685968,1.2950071499384181,0
-0.7828665102974913,-0.8763202021456766,-2.907106161144056,1.0756038530905214,2.101187459703741,-0.07790804633131841,-0.8106575556986726,-3.1398003335050895,0.9437016343998412,1.1757465923257144,-0.20690157455463054,1.5065286363122667,-6.227177550045248,-1.489962741689436,-0.9390531437019707,0.2862733367774424,-0.9604469539838816,2.368059439923194,0.822094396450247,-0.8447374087911762,4.4599655661978925,-0.7259180859937786,1
0.904149594851582,-1.3979586339620265,1.4929811139990992,0.8479154956875788,-8.542728578618897,-1.1436713015390583,-1.6807796249106517,1.6105720577973885,-0.41800912863341977,0.8204768778543132,-2.5339113086340594,0.959575892385135,-2.3617765461523823,-0.7218672002900894,0.74761024527205,0.33262078478103885,1.569685680977757,-4.708579371349318,-4.6638223463169455,0.10173720583992668,2.016973130945067,1.029758164309032,1
0.6838611139319919,1.740194013255659,0.07857154422962087,-0.2648036465919672,-0.4910221338492252,0.6012367881516733,0.9173666494778481,0.8980790912110518,1.8619148781501726,0.18009963286771413,0.43492430878418153,-0.21297865655021128,1.1292971389312125,-2.0253017524465813,-1.5170730369056327,1.4729835776298295,-1.2864694935694123,0.17461195711461544,0.10431609843944711,-1.4203017800706945,-1.4998328230898008,-0.2563556428531463,1
-2.051052407853855,-0.3021043229265652,-2.711144487520785,1.479570408286199,2.253433033003323,0.07540912892466581,-1.528587982263667,-5.388211267764934,0.48898953066004497,1.0180632204693238,1.3521118788708795,1.6759187876093766,0.6973430320964396,0.21346630446460302,1.557186632376758,0.21856888887371573,0.3100688238751504,7.092732991662048,-1.0152594679650748,1.6688080813007051,-1.0266388910296746,0.560761268005573,0
1.2455568146836256,2.9947891997524723,-2.37589304948901,-0.4709002424265645,2.5177102567587513,-1.0427750567564191,0.11003482393284925,1.8937337004614747,0.20324773130540036,-0.7845476764082457,0.2684833411345474,0.43800525851872685,-0.10429345621405939,-2.0223608110857962,1.6350476706194583,1.0581361125674218,-0.5844097746882387,2.184931178032647,0.5777721684384659,-0.31257742539469074,-1.156370506833983,0.5200043808008099,1
0.008537615179168945,-1.3462594241401633,3.183144968019404,-1.5966431011325266,-0.47296802570850194,-0.8097605415999324,0.4931175272160051,-0.24355755618026564,-0.8054016700655807,0.8981555237816314,0.5258527347361932,0.020271892122288065,3.1271954052157565,2.7066682409004654,0.95586060652498,-0.2402088710025202,1.6095416570383692,-2.2404770757882995,0.9222027160535082,0.9310118548691044,0.3589646003536996,-1.5322217872403114,0
0.46078884826140104,-0.05578443681540768,2.6629692718890587,-1.9206863573597965,-3.5843087486850296,-1.5396256942059605,1.751409073748911,2.760728200402589,-1.194683468016552,1.9900503250084944,2.9142263072599532,0.04364363687958753,1.3449362814343409,0.10738151692014464,-0.0846708974996642,0.8967077783687035,-0.3933924379557356,-4.5786496391134826,-1.1179462251314898,-0.6693662391187534,3.4894423128902137,0.13982527132605319,0
1.1687227942312366,2.2488205975038404,3.1024295146167673,0.5884268916527557,-0.787374510409794,0.9497003842778697,-1.9795942758525282,0.32620749637509583,0.2744683356365649,-0.8820721717678452,-3.43673590089064,-1.196515048150933,-1.1158099103826302,1.9886829031855537,-0.41343880237651026,0.6227691252275501,-0.24530748618780235,-1.3622718166563976,-1.1587729826118183,0.8233568294771726,-1.8139902651287878,-2.4301223757273562,0
0.08547725034829733,-0.23545334660994455,0.18957799636551986,-1.9376173147239224,-1.5120629961177663,-0.1558090821819066,0.24477484111169842,1.2844208408443651,-0.3233536694387154,0.8776432861719476,-1.8684959678850968,-0.8635983927318178,0.6575914511198697,0.7959932398235698,-0.2491210034887189,-1.6865702430814355,-0.1890579208523746,-1.976484325548656,-0.4019173072090789,-0.7683234936966282,0.048847326000849844,-0.49309946097629387,0
0.6555543582884528,-3.329827014187398,1.416976520979009,3.0461635985561015,0.08359068842856414,2.2689916116594535,-1.9425705714374064,-1.639048112148639,0.1884535964292827,-3.7174094612507473,-2.891713025348304,-1.2704882455818216,-2.3397640432143234,0.6885710330313999,2.3596142591001037,1.3250046549456387,1.805668878116265,-2.894439254383901,1.1959396527029842,-0.9723350038161881,-3.7790694334882104,0.9632265338939392,0
0.7091143896332839,0.9696159522018838,4.169653582340553,0.24526903412668133,2.076115023058906,0.4637230575571145,-0.1498780335221683,-4.936857514101206,-1.1675008238807143,-2.43498950400304,-2.7586916816619076,-0.14031622804715976,-4.43917690332284,1.3264208663906103,1.1122924498917277,-1.6352902700715526,0.16222321689883193,-3.610065301229548,-0.8164500720691991,-0.9186164585230326,-2.82991805016648,2.01780644879303,0
0.7404212140477514,-2.9593133163299985,1.3642580773036497,3.889653895543548,-1.4923049940898154,-0.8446772632932499,0.5379759698264889,1.6400697527201156,0.06173467646029673,-1.6868667125131545,-2.3840416348733138,0.17319764270874738,-1.0101175252589585,3.4464125015576688,-0.9528610405863005,0.2948306892096945,0.669884490215741,-1.6819211244006576,0.6835674414180288,-0.19572497908388292,-2.6775514352734744,-1.8256151785646464,0
